country_name,iso3,year,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Denmark,DNK,1850,1,Switzerland,CHE,3.71,96.3,2
Denmark,DNK,1850,2,Italy,ITA,5.666,94.3,3
Denmark,DNK,1850,3,Belgium,BEL,6.692,93.3,4
Denmark,DNK,1850,4,Uruguay,URY,6.863,93.1,2
Denmark,DNK,1850,5,France,FRA,6.929,93.1,4
Denmark,DNK,1860,1,Switzerland,CHE,2.633,97.4,2
Denmark,DNK,1860,2,Uruguay,URY,3.739,96.3,2
Denmark,DNK,1860,3,Italy,ITA,6.026,94.0,2
Denmark,DNK,1860,4,Germany,DEU,6.984,93.0,2
Denmark,DNK,1860,5,Canada,CAN,7.662,92.3,2
Denmark,DNK,1870,1,Germany,DEU,9.883,90.1,3
Denmark,DNK,1870,2,Sweden,SWE,11.738,88.3,5
Denmark,DNK,1870,3,Switzerland,CHE,12.333,87.7,4
Denmark,DNK,1870,4,Canada,CAN,13.83,86.2,4
Denmark,DNK,1870,5,United States,USA,19.076,80.9,4
Denmark,DNK,1880,1,France,FRA,7.431,92.6,4
Denmark,DNK,1880,2,Germany,DEU,9.834,90.2,3
Denmark,DNK,1880,3,Sweden,SWE,12.182,87.8,4
Denmark,DNK,1880,4,Canada,CAN,12.559,87.4,3
Denmark,DNK,1880,5,Belgium,BEL,13.332,86.7,4
Denmark,DNK,1890,1,Germany,DEU,10.111,89.9,3
Denmark,DNK,1890,2,Canada,CAN,10.991,89.0,4
Denmark,DNK,1890,3,Norway,NOR,11.177,88.8,5
Denmark,DNK,1890,4,Netherlands,NLD,11.526,88.5,5
Denmark,DNK,1890,5,France,FRA,17.356,82.6,5
Denmark,DNK,1900,1,Netherlands,NLD,7.051,92.9,4
Denmark,DNK,1900,2,Germany,DEU,10.285,89.7,3
Denmark,DNK,1900,3,Sweden,SWE,10.45,89.6,4
Denmark,DNK,1900,4,Ireland,IRL,10.822,89.2,2
Denmark,DNK,1900,5,Norway,NOR,11.302,88.7,4
Denmark,DNK,1910,1,Netherlands,NLD,10.361,89.6,5
Denmark,DNK,1910,2,Ireland,IRL,10.369,89.6,3
Denmark,DNK,1910,3,Norway,NOR,10.842,89.2,5
Denmark,DNK,1910,4,Canada,CAN,11.887,88.1,4
Denmark,DNK,1910,5,Germany,DEU,12.141,87.9,3
Denmark,DNK,1920,1,Netherlands,NLD,2.574,97.4,4
Denmark,DNK,1920,2,Ireland,IRL,4.196,95.8,2
Denmark,DNK,1920,3,United Kingdom,GBR,5.839,94.2,4
Denmark,DNK,1920,4,Belgium,BEL,7.21,92.8,4
Denmark,DNK,1920,5,Sweden,SWE,8.701,91.3,4
Denmark,DNK,1930,1,Netherlands,NLD,4.555,95.4,4
Denmark,DNK,1930,2,United Kingdom,GBR,4.988,95.0,4
Denmark,DNK,1930,3,Sweden,SWE,9.197,90.8,4
Denmark,DNK,1930,4,Belgium,BEL,9.637,90.4,4
Denmark,DNK,1930,5,Australia,AUS,13.078,86.9,4
Denmark,DNK,1940,1,Sweden,SWE,2.115,97.9,4
Denmark,DNK,1940,2,Netherlands,NLD,2.725,97.3,4
Denmark,DNK,1940,3,Norway,NOR,7.894,92.1,4
Denmark,DNK,1940,4,Germany,DEU,12.28,87.7,3
Denmark,DNK,1940,5,Canada,CAN,12.551,87.4,4
Denmark,DNK,1950,1,Netherlands,NLD,5.613,94.4,5
Denmark,DNK,1950,2,Sweden,SWE,6.489,93.5,5
Denmark,DNK,1950,3,Norway,NOR,7.65,92.3,5
Denmark,DNK,1950,4,United Kingdom,GBR,8.009,92.0,5
Denmark,DNK,1950,5,Canada,CAN,8.804,91.2,5
Denmark,DNK,1960,1,Canada,CAN,4.24,95.8,5
Denmark,DNK,1960,2,United Kingdom,GBR,6.053,93.9,5
Denmark,DNK,1960,3,Australia,AUS,6.575,93.4,5
Denmark,DNK,1960,4,Sweden,SWE,7.134,92.9,5
Denmark,DNK,1960,5,Norway,NOR,7.285,92.7,5
Denmark,DNK,1970,1,Canada,CAN,5.322,94.7,5
Denmark,DNK,1970,2,Australia,AUS,6.688,93.3,5
Denmark,DNK,1970,3,United Kingdom,GBR,7.231,92.8,5
Denmark,DNK,1970,4,Netherlands,NLD,8.244,91.8,5
Denmark,DNK,1970,5,Sweden,SWE,8.273,91.7,5
Denmark,DNK,1980,1,Australia,AUS,6.101,93.9,5
Denmark,DNK,1980,2,France,FRA,7.819,92.2,5
Denmark,DNK,1980,3,Japan,JPN,9.107,90.9,5
Denmark,DNK,1980,4,Canada,CAN,9.128,90.9,5
Denmark,DNK,1980,5,Switzerland,CHE,9.381,90.6,5
Denmark,DNK,1990,1,Norway,NOR,4.653,95.3,5
Denmark,DNK,1990,2,Finland,FIN,5.862,94.1,5
Denmark,DNK,1990,3,Netherlands,NLD,6.423,93.6,5
Denmark,DNK,1990,4,Sweden,SWE,6.917,93.1,5
Denmark,DNK,1990,5,Canada,CAN,7.003,93.0,5
Denmark,DNK,2000,1,Canada,CAN,6.588,93.4,5
Denmark,DNK,2000,2,France,FRA,6.901,93.1,5
Denmark,DNK,2000,3,Switzerland,CHE,7.449,92.6,5
Denmark,DNK,2000,4,Germany,DEU,8.414,91.6,4
Denmark,DNK,2000,5,United Kingdom,GBR,8.789,91.2,5
Egypt,EGY,1820,1,Venezuela,VEN,0.73,99.3,2
Egypt,EGY,1820,2,Philippines,PHL,0.803,99.2,2
Egypt,EGY,1820,3,Peru,PER,2.906,97.1,3
Egypt,EGY,1820,4,Colombia,COL,3.061,96.9,2
Egypt,EGY,1820,5,Australia,AUS,3.76,96.2,2
Egypt,EGY,1850,1,Chile,CHL,1.223,98.8,2
Egypt,EGY,1850,2,France,FRA,17.623,82.4,2
Egypt,EGY,1850,3,Belgium,BEL,19.813,80.2,2
Egypt,EGY,1850,4,Denmark,DNK,22.296,77.7,2
Egypt,EGY,1850,5,Italy,ITA,24.308,75.7,2
Egypt,EGY,1870,1,Jamaica,JAM,5.401,94.6,3
Egypt,EGY,1870,2,Cuba,CUB,8.106,91.9,2
Egypt,EGY,1870,3,Japan,JPN,9.036,91.0,4
Egypt,EGY,1870,4,South Africa,ZAF,9.245,90.8,3
Egypt,EGY,1870,5,South Korea,KOR,10.217,89.8,3
Egypt,EGY,1880,1,Philippines,PHL,0.327,99.7,2
Egypt,EGY,1880,2,Brazil,BRA,4.221,95.8,2
Egypt,EGY,1880,3,Bolivia,BOL,4.339,95.7,2
Egypt,EGY,1880,4,Jamaica,JAM,5.932,94.1,2
Egypt,EGY,1880,5,Portugal,PRT,6.031,94.0,2
Egypt,EGY,1890,1,Brazil,BRA,5.903,94.1,3
Egypt,EGY,1890,2,Poland,POL,8.173,91.8,2
Egypt,EGY,1890,3,Cuba,CUB,8.577,91.4,2
Egypt,EGY,1890,4,Philippines,PHL,8.926,91.1,3
Egypt,EGY,1890,5,South Africa,ZAF,9.115,90.9,3
Egypt,EGY,1900,1,Philippines,PHL,0.864,99.1,2
Egypt,EGY,1900,2,Peru,PER,2.142,97.9,2
Egypt,EGY,1900,3,Brazil,BRA,4.638,95.4,2
Egypt,EGY,1900,4,Mexico,MEX,7.936,92.1,2
Egypt,EGY,1900,5,South Africa,ZAF,8.065,91.9,2
Egypt,EGY,1910,1,Philippines,PHL,3.626,96.4,3
Egypt,EGY,1910,2,Peru,PER,5.341,94.7,3
Egypt,EGY,1910,3,Indonesia,IDN,6.537,93.5,2
Egypt,EGY,1910,4,South Africa,ZAF,7.957,92.0,3
Egypt,EGY,1910,5,Brazil,BRA,8.01,92.0,3
Egypt,EGY,1920,1,Philippines,PHL,3.744,96.3,2
Egypt,EGY,1920,2,Brazil,BRA,5.899,94.1,2
Egypt,EGY,1920,3,Peru,PER,6.735,93.3,2
Egypt,EGY,1920,4,Mexico,MEX,8.482,91.5,2
Egypt,EGY,1920,5,South Africa,ZAF,9.272,90.7,2
Egypt,EGY,1930,1,Brazil,BRA,5.148,94.9,3
Egypt,EGY,1930,2,Philippines,PHL,5.639,94.4,2
Egypt,EGY,1930,3,Mexico,MEX,6.295,93.7,3
Egypt,EGY,1930,4,South Korea,KOR,7.999,92.0,2
Egypt,EGY,1930,5,Peru,PER,8.826,91.2,2
Egypt,EGY,1940,1,Brazil,BRA,7.369,92.6,3
Egypt,EGY,1940,2,Peru,PER,8.302,91.7,3
Egypt,EGY,1940,3,Venezuela,VEN,9.055,90.9,3
Egypt,EGY,1940,4,Philippines,PHL,9.458,90.5,2
Egypt,EGY,1940,5,Mexico,MEX,10.802,89.2,3
Egypt,EGY,1950,1,Bolivia,BOL,12.62,87.4,5
Egypt,EGY,1950,2,Peru,PER,14.482,85.5,5
Egypt,EGY,1950,3,South Korea,KOR,16.455,83.5,5
Egypt,EGY,1950,4,Colombia,COL,19.372,80.6,5
Egypt,EGY,1950,5,Brazil,BRA,19.384,80.6,5
Egypt,EGY,1960,1,Indonesia,IDN,7.399,92.6,4
Egypt,EGY,1960,2,Bolivia,BOL,14.09,85.9,5
Egypt,EGY,1960,3,South Korea,KOR,18.201,81.8,5
Egypt,EGY,1960,4,Brazil,BRA,18.369,81.6,5
Egypt,EGY,1960,5,Philippines,PHL,19.323,80.7,5
Egypt,EGY,1970,1,Indonesia,IDN,5.539,94.5,4
Egypt,EGY,1970,2,Peru,PER,19.453,80.5,5
Egypt,EGY,1970,3,Philippines,PHL,20.059,79.9,5
Egypt,EGY,1970,4,Bolivia,BOL,20.211,79.8,5
Egypt,EGY,1970,5,Colombia,COL,21.501,78.5,5
Egypt,EGY,1980,1,Indonesia,IDN,13.028,87.0,4
Egypt,EGY,1980,2,Peru,PER,14.455,85.5,5
Egypt,EGY,1980,3,Philippines,PHL,14.83,85.2,5
Egypt,EGY,1980,4,Brazil,BRA,15.643,84.4,5
Egypt,EGY,1980,5,Colombia,COL,17.989,82.0,5
Egypt,EGY,1990,1,Colombia,COL,11.054,88.9,5
Egypt,EGY,1990,2,Philippines,PHL,11.125,88.9,5
Egypt,EGY,1990,3,Brazil,BRA,11.519,88.5,5
Egypt,EGY,1990,4,South Africa,ZAF,13.558,86.4,5
Egypt,EGY,1990,5,Peru,PER,14.051,85.9,5
Egypt,EGY,2000,1,Colombia,COL,6.615,93.4,5
Egypt,EGY,2000,2,Indonesia,IDN,8.176,91.8,4
Egypt,EGY,2000,3,Philippines,PHL,8.844,91.2,5
Egypt,EGY,2000,4,Peru,PER,9.955,90.0,5
Egypt,EGY,2000,5,Venezuela,VEN,10.2,89.8,4
Finland,FIN,1820,1,Norway,NOR,2.016,98.0,2
Finland,FIN,1820,2,Ireland,IRL,2.653,97.3,2
Finland,FIN,1820,3,Sweden,SWE,2.908,97.1,2
Finland,FIN,1820,4,South Africa,ZAF,3.55,96.4,2
Finland,FIN,1820,5,Canada,CAN,3.635,96.4,2
Finland,FIN,1850,1,Portugal,PRT,1.033,99.0,2
Finland,FIN,1850,2,Greece,GRC,1.742,98.3,2
Finland,FIN,1850,3,Norway,NOR,2.039,98.0,2
Finland,FIN,1850,4,Chile,CHL,3.273,96.7,2
Finland,FIN,1850,5,Sweden,SWE,3.854,96.1,2
Finland,FIN,1860,1,Chile,CHL,1.094,98.9,2
Finland,FIN,1860,2,Peru,PER,3.466,96.5,2
Finland,FIN,1860,3,South Africa,ZAF,3.79,96.2,2
Finland,FIN,1860,4,Norway,NOR,6.049,94.0,2
Finland,FIN,1860,5,Sweden,SWE,6.954,93.0,2
Finland,FIN,1870,1,Greece,GRC,1.8,98.2,4
Finland,FIN,1870,2,Venezuela,VEN,3.418,96.6,3
Finland,FIN,1870,3,Argentina,ARG,6.092,93.9,4
Finland,FIN,1870,4,South Africa,ZAF,6.979,93.0,3
Finland,FIN,1870,5,Cuba,CUB,7.319,92.7,2
Finland,FIN,1880,1,Greece,GRC,2.751,97.2,3
Finland,FIN,1880,2,Venezuela,VEN,4.403,95.6,3
Finland,FIN,1880,3,South Africa,ZAF,5.828,94.2,3
Finland,FIN,1880,4,Cuba,CUB,6.439,93.6,2
Finland,FIN,1880,5,Chile,CHL,7.057,92.9,3
Finland,FIN,1890,1,South Korea,KOR,4.51,95.5,2
Finland,FIN,1890,2,South Africa,ZAF,4.863,95.1,4
Finland,FIN,1890,3,Greece,GRC,4.951,95.0,4
Finland,FIN,1890,4,Venezuela,VEN,5.379,94.6,3
Finland,FIN,1890,5,Cuba,CUB,6.068,93.9,2
Finland,FIN,1900,1,Poland,POL,3.935,96.1,2
Finland,FIN,1900,2,South Korea,KOR,4.879,95.1,2
Finland,FIN,1900,3,Portugal,PRT,5.523,94.5,3
Finland,FIN,1900,4,Italy,ITA,7.358,92.6,4
Finland,FIN,1900,5,Greece,GRC,7.626,92.4,3
Finland,FIN,1910,1,Greece,GRC,6.338,93.7,3
Finland,FIN,1910,2,South Korea,KOR,6.755,93.2,2
Finland,FIN,1910,3,Russia,RUS,9.916,90.1,2
Finland,FIN,1910,4,Uruguay,URY,10.829,89.2,4
Finland,FIN,1910,5,Peru,PER,12.714,87.3,4
Finland,FIN,1920,1,Poland,POL,3.754,96.2,3
Finland,FIN,1920,2,Greece,GRC,5.697,94.3,4
Finland,FIN,1920,3,Uruguay,URY,6.89,93.1,4
Finland,FIN,1920,4,Italy,ITA,7.733,92.3,4
Finland,FIN,1920,5,Portugal,PRT,9.263,90.7,3
Finland,FIN,1930,1,Greece,GRC,4.348,95.7,3
Finland,FIN,1930,2,Italy,ITA,4.837,95.2,4
Finland,FIN,1930,3,Spain,ESP,8.371,91.6,4
Finland,FIN,1930,4,Poland,POL,11.025,89.0,3
Finland,FIN,1930,5,Uruguay,URY,11.219,88.8,4
Finland,FIN,1940,1,Hungary,HUN,6.559,93.4,3
Finland,FIN,1940,2,Spain,ESP,9.987,90.0,4
Finland,FIN,1940,3,Japan,JPN,10.044,90.0,3
Finland,FIN,1940,4,Chile,CHL,13.371,86.6,4
Finland,FIN,1940,5,Ireland,IRL,13.498,86.5,3
Finland,FIN,1950,1,Uruguay,URY,6.93,93.1,4
Finland,FIN,1950,2,Belgium,BEL,8.213,91.8,5
Finland,FIN,1950,3,Argentina,ARG,9.972,90.0,5
Finland,FIN,1950,4,Hungary,HUN,10.277,89.7,4
Finland,FIN,1950,5,Spain,ESP,12.298,87.7,5
Finland,FIN,1960,1,Belgium,BEL,3.558,96.4,5
Finland,FIN,1960,2,Italy,ITA,8.519,91.5,5
Finland,FIN,1960,3,Argentina,ARG,9.104,90.9,5
Finland,FIN,1960,4,Uruguay,URY,10.664,89.3,4
Finland,FIN,1960,5,Ireland,IRL,10.665,89.3,5
Finland,FIN,1970,1,Belgium,BEL,4.091,95.9,4
Finland,FIN,1970,2,Italy,ITA,6.722,93.3,4
Finland,FIN,1970,3,Argentina,ARG,10.736,89.3,4
Finland,FIN,1970,4,Ireland,IRL,12.606,87.4,4
Finland,FIN,1970,5,Netherlands,NLD,12.644,87.4,4
Finland,FIN,1980,1,Belgium,BEL,6.593,93.4,5
Finland,FIN,1980,2,Italy,ITA,8.64,91.4,5
Finland,FIN,1980,3,France,FRA,9.238,90.8,5
Finland,FIN,1980,4,Netherlands,NLD,9.286,90.7,5
Finland,FIN,1980,5,United Kingdom,GBR,9.695,90.3,5
Finland,FIN,1990,1,Belgium,BEL,5.16,94.8,5
Finland,FIN,1990,2,Netherlands,NLD,5.764,94.2,5
Finland,FIN,1990,3,Denmark,DNK,5.862,94.1,5
Finland,FIN,1990,4,Sweden,SWE,8.518,91.5,5
Finland,FIN,1990,5,Norway,NOR,8.726,91.3,5
Finland,FIN,2000,1,Netherlands,NLD,7.652,92.3,5
Finland,FIN,2000,2,Belgium,BEL,7.69,92.3,5
Finland,FIN,2000,3,Germany,DEU,8.895,91.1,4
Finland,FIN,2000,4,Sweden,SWE,9.978,90.0,5
Finland,FIN,2000,5,South Korea,KOR,10.977,89.0,5
France,FRA,1820,1,Germany,DEU,6.692,93.3,2
France,FRA,1820,2,Uruguay,URY,7.61,92.4,2
France,FRA,1820,3,Portugal,PRT,9.367,90.6,3
France,FRA,1820,4,Denmark,DNK,11.698,88.3,3
France,FRA,1820,5,Belgium,BEL,14.985,85.0,3
France,FRA,1830,1,Germany,DEU,3.707,96.3,2
France,FRA,1830,2,Venezuela,VEN,5.639,94.4,2
France,FRA,1830,3,Portugal,PRT,6.746,93.3,2
France,FRA,1830,4,Spain,ESP,6.766,93.2,2
France,FRA,1830,5,Denmark,DNK,7.769,92.2,2
France,FRA,1840,1,Germany,DEU,2.565,97.4,2
France,FRA,1840,2,Italy,ITA,5.648,94.4,2
France,FRA,1840,3,Australia,AUS,6.221,93.8,2
France,FRA,1840,4,Greece,GRC,9.41,90.6,2
France,FRA,1840,5,Canada,CAN,10.992,89.0,2
France,FRA,1850,1,Germany,DEU,5.291,94.7,2
France,FRA,1850,2,Italy,ITA,6.17,93.8,3
France,FRA,1850,3,Uruguay,URY,6.403,93.6,2
France,FRA,1850,4,Denmark,DNK,6.929,93.1,4
France,FRA,1850,5,Belgium,BEL,8.793,91.2,4
France,FRA,1860,1,Switzerland,CHE,6.67,93.3,2
France,FRA,1860,2,Germany,DEU,6.682,93.3,2
France,FRA,1860,3,Uruguay,URY,6.963,93.0,2
France,FRA,1860,4,Italy,ITA,8.189,91.8,2
France,FRA,1860,5,Denmark,DNK,9.944,90.1,3
France,FRA,1870,1,Germany,DEU,12.751,87.2,3
France,FRA,1870,2,Netherlands,NLD,15.791,84.2,5
France,FRA,1870,3,Belgium,BEL,20.704,79.3,5
France,FRA,1870,4,Switzerland,CHE,22.11,77.9,4
France,FRA,1870,5,Colombia,COL,22.849,77.2,3
France,FRA,1880,1,Germany,DEU,7.09,92.9,3
France,FRA,1880,2,Denmark,DNK,7.431,92.6,4
France,FRA,1880,3,Canada,CAN,13.326,86.7,3
France,FRA,1880,4,Belgium,BEL,13.483,86.5,4
France,FRA,1880,5,Netherlands,NLD,13.501,86.5,4
France,FRA,1890,1,Germany,DEU,2.958,97.0,3
France,FRA,1890,2,Belgium,BEL,13.537,86.5,5
France,FRA,1890,3,Netherlands,NLD,13.865,86.1,5
France,FRA,1890,4,Canada,CAN,13.99,86.0,4
France,FRA,1890,5,Denmark,DNK,17.356,82.6,5
France,FRA,1900,1,Germany,DEU,2.767,97.2,3
France,FRA,1900,2,Canada,CAN,8.232,91.8,3
France,FRA,1900,3,Netherlands,NLD,10.268,89.7,4
France,FRA,1900,4,Belgium,BEL,13.443,86.6,4
France,FRA,1900,5,Denmark,DNK,13.96,86.0,4
France,FRA,1910,1,Germany,DEU,5.042,95.0,3
France,FRA,1910,2,Sweden,SWE,13.213,86.8,5
France,FRA,1910,3,Belgium,BEL,15.754,84.2,5
France,FRA,1910,4,Netherlands,NLD,16.762,83.2,5
France,FRA,1910,5,Denmark,DNK,25.28,74.7,5
France,FRA,1920,1,Germany,DEU,5.1,94.9,3
France,FRA,1920,2,Canada,CAN,8.283,91.7,3
France,FRA,1920,3,Switzerland,CHE,13.155,86.8,4
France,FRA,1920,4,Sweden,SWE,13.326,86.7,4
France,FRA,1920,5,Norway,NOR,13.453,86.5,4
France,FRA,1930,1,Germany,DEU,5.995,94.0,3
France,FRA,1930,2,Canada,CAN,7.022,93.0,4
France,FRA,1930,3,United Kingdom,GBR,11.628,88.4,4
France,FRA,1930,4,Belgium,BEL,12.799,87.2,4
France,FRA,1930,5,Sweden,SWE,12.993,87.0,4
France,FRA,1940,1,Germany,DEU,12.054,87.9,3
France,FRA,1940,2,Ireland,IRL,12.658,87.3,3
France,FRA,1940,3,Belgium,BEL,15.948,84.1,4
France,FRA,1940,4,Japan,JPN,18.06,81.9,3
France,FRA,1940,5,Finland,FIN,20.757,79.2,4
France,FRA,1950,1,Germany,DEU,8.127,91.9,4
France,FRA,1950,2,Uruguay,URY,19.833,80.2,4
France,FRA,1950,3,Hungary,HUN,20.263,79.7,4
France,FRA,1950,4,Ireland,IRL,22.225,77.8,5
France,FRA,1950,5,Sweden,SWE,25.055,74.9,5
France,FRA,1960,1,Germany,DEU,7.658,92.3,4
France,FRA,1960,2,Belgium,BEL,8.439,91.6,5
France,FRA,1960,3,Netherlands,NLD,9.729,90.3,5
France,FRA,1960,4,Finland,FIN,10.741,89.3,5
France,FRA,1960,5,Sweden,SWE,13.925,86.1,5
France,FRA,1970,1,Germany,DEU,6.691,93.3,4
France,FRA,1970,2,Sweden,SWE,10.289,89.7,5
France,FRA,1970,3,Netherlands,NLD,10.878,89.1,5
France,FRA,1970,4,Canada,CAN,11.637,88.4,5
France,FRA,1970,5,Japan,JPN,11.854,88.1,5
France,FRA,1980,1,Canada,CAN,4.366,95.6,5
France,FRA,1980,2,United Kingdom,GBR,5.172,94.8,5
France,FRA,1980,3,Norway,NOR,6.331,93.7,5
France,FRA,1980,4,Japan,JPN,6.518,93.5,5
France,FRA,1980,5,Australia,AUS,6.97,93.0,5
France,FRA,1990,1,United Kingdom,GBR,5.22,94.8,5
France,FRA,1990,2,Japan,JPN,6.476,93.5,5
France,FRA,1990,3,Netherlands,NLD,7.656,92.3,5
France,FRA,1990,4,Australia,AUS,7.985,92.0,5
France,FRA,1990,5,Canada,CAN,8.188,91.8,5
France,FRA,2000,1,Sweden,SWE,4.399,95.6,5
France,FRA,2000,2,Germany,DEU,6.397,93.6,4
France,FRA,2000,3,Denmark,DNK,6.901,93.1,5
France,FRA,2000,4,Canada,CAN,7.91,92.1,5
France,FRA,2000,5,Japan,JPN,7.965,92.0,5
Germany,DEU,1820,1,Denmark,DNK,4.418,95.6,2
Germany,DEU,1820,2,Uruguay,URY,4.899,95.1,2
Germany,DEU,1820,3,France,FRA,6.692,93.3,2
Germany,DEU,1820,4,Belgium,BEL,9.841,90.2,2
Germany,DEU,1820,5,Portugal,PRT,11.397,88.6,2
Germany,DEU,1830,1,France,FRA,3.707,96.3,2
Germany,DEU,1830,2,Denmark,DNK,4.988,95.0,2
Germany,DEU,1830,3,Venezuela,VEN,5.58,94.4,2
Germany,DEU,1830,4,Portugal,PRT,9.006,91.0,2
Germany,DEU,1830,5,Spain,ESP,9.734,90.3,2
Germany,DEU,1840,1,France,FRA,2.565,97.4,2
Germany,DEU,1840,2,Australia,AUS,5.307,94.7,2
Germany,DEU,1840,3,Denmark,DNK,5.686,94.3,2
Germany,DEU,1840,4,Greece,GRC,7.081,92.9,2
Germany,DEU,1840,5,Italy,ITA,7.869,92.1,2
Germany,DEU,1850,1,France,FRA,5.291,94.7,2
Germany,DEU,1850,2,Italy,ITA,5.425,94.6,2
Germany,DEU,1850,3,Canada,CAN,6.177,93.8,2
Germany,DEU,1850,4,Uruguay,URY,6.879,93.1,2
Germany,DEU,1850,5,Argentina,ARG,7.871,92.1,2
Germany,DEU,1860,1,Italy,ITA,2.242,97.8,2
Germany,DEU,1860,2,France,FRA,6.682,93.3,2
Germany,DEU,1860,3,Denmark,DNK,6.984,93.0,2
Germany,DEU,1860,4,Canada,CAN,7.895,92.1,2
Germany,DEU,1860,5,Switzerland,CHE,8.237,91.8,2
Germany,DEU,1870,1,Canada,CAN,6.816,93.2,3
Germany,DEU,1870,2,Switzerland,CHE,8.474,91.5,3
Germany,DEU,1870,3,Denmark,DNK,9.883,90.1,3
Germany,DEU,1870,4,Norway,NOR,10.827,89.2,3
Germany,DEU,1870,5,France,FRA,12.751,87.2,3
Germany,DEU,1880,1,France,FRA,7.09,92.9,3
Germany,DEU,1880,2,Canada,CAN,8.055,91.9,3
Germany,DEU,1880,3,Norway,NOR,9.213,90.8,3
Germany,DEU,1880,4,Denmark,DNK,9.834,90.2,3
Germany,DEU,1880,5,Switzerland,CHE,12.202,87.8,3
Germany,DEU,1890,1,France,FRA,2.958,97.0,3
Germany,DEU,1890,2,Canada,CAN,8.203,91.8,3
Germany,DEU,1890,3,Denmark,DNK,10.111,89.9,3
Germany,DEU,1890,4,Norway,NOR,12.743,87.3,3
Germany,DEU,1890,5,Netherlands,NLD,14.171,85.8,3
Germany,DEU,1900,1,France,FRA,2.767,97.2,3
Germany,DEU,1900,2,Canada,CAN,8.804,91.2,3
Germany,DEU,1900,3,Denmark,DNK,10.285,89.7,3
Germany,DEU,1900,4,Netherlands,NLD,10.992,89.0,3
Germany,DEU,1900,5,Australia,AUS,15.211,84.8,3
Germany,DEU,1910,1,France,FRA,5.042,95.0,3
Germany,DEU,1910,2,Canada,CAN,11.904,88.1,3
Germany,DEU,1910,3,Denmark,DNK,12.141,87.9,3
Germany,DEU,1910,4,Netherlands,NLD,12.914,87.1,3
Germany,DEU,1910,5,Sweden,SWE,14.49,85.5,3
Germany,DEU,1920,1,France,FRA,5.1,94.9,3
Germany,DEU,1920,2,Sweden,SWE,11.595,88.4,3
Germany,DEU,1920,3,Norway,NOR,11.663,88.3,3
Germany,DEU,1920,4,Canada,CAN,13.169,86.8,3
Germany,DEU,1920,5,Denmark,DNK,16.262,83.7,3
Germany,DEU,1930,1,France,FRA,5.995,94.0,3
Germany,DEU,1930,2,Australia,AUS,10.959,89.0,3
Germany,DEU,1930,3,Sweden,SWE,11.474,88.5,3
Germany,DEU,1930,4,Canada,CAN,11.669,88.3,3
Germany,DEU,1930,5,Norway,NOR,12.295,87.7,3
Germany,DEU,1940,1,Canada,CAN,7.725,92.3,3
Germany,DEU,1940,2,Switzerland,CHE,10.524,89.5,3
Germany,DEU,1940,3,Australia,AUS,10.702,89.3,3
Germany,DEU,1940,4,France,FRA,12.054,87.9,3
Germany,DEU,1940,5,Denmark,DNK,12.28,87.7,3
Germany,DEU,1950,1,France,FRA,8.127,91.9,4
Germany,DEU,1950,2,Ireland,IRL,10.855,89.1,4
Germany,DEU,1950,3,Norway,NOR,13.231,86.8,4
Germany,DEU,1950,4,Belgium,BEL,15.651,84.3,4
Germany,DEU,1950,5,Netherlands,NLD,16.338,83.7,4
Germany,DEU,1960,1,United Kingdom,GBR,7.098,92.9,4
Germany,DEU,1960,2,Canada,CAN,7.137,92.9,4
Germany,DEU,1960,3,France,FRA,7.658,92.3,4
Germany,DEU,1960,4,Australia,AUS,7.769,92.2,4
Germany,DEU,1960,5,Denmark,DNK,10.053,89.9,4
Germany,DEU,1970,1,United Kingdom,GBR,5.532,94.5,4
Germany,DEU,1970,2,Australia,AUS,6.144,93.9,4
Germany,DEU,1970,3,France,FRA,6.691,93.3,4
Germany,DEU,1970,4,Japan,JPN,6.951,93.0,4
Germany,DEU,1970,5,Canada,CAN,8.99,91.0,4
Germany,DEU,1980,1,Australia,AUS,5.345,94.7,4
Germany,DEU,1980,2,United Kingdom,GBR,6.091,93.9,4
Germany,DEU,1980,3,France,FRA,7.65,92.4,4
Germany,DEU,1980,4,Norway,NOR,9.428,90.6,4
Germany,DEU,1980,5,Denmark,DNK,9.754,90.2,4
Germany,DEU,1990,1,United Kingdom,GBR,4.531,95.5,4
Germany,DEU,1990,2,Australia,AUS,5.831,94.2,4
Germany,DEU,1990,3,Norway,NOR,8.63,91.4,4
Germany,DEU,1990,4,Sweden,SWE,9.788,90.2,4
Germany,DEU,1990,5,France,FRA,9.818,90.2,4
Germany,DEU,2000,1,United Kingdom,GBR,2.01,98.0,4
Germany,DEU,2000,2,Canada,CAN,4.517,95.5,4
Germany,DEU,2000,3,Australia,AUS,4.994,95.0,4
Germany,DEU,2000,4,Japan,JPN,5.868,94.1,4
Germany,DEU,2000,5,France,FRA,6.397,93.6,4
Greece,GRC,1840,1,Canada,CAN,1.784,98.2,2
Greece,GRC,1840,2,Australia,AUS,5.735,94.3,2
Greece,GRC,1840,3,Spain,ESP,6.407,93.6,2
Greece,GRC,1840,4,Germany,DEU,7.081,92.9,2
Greece,GRC,1840,5,Norway,NOR,7.211,92.8,2
Greece,GRC,1850,1,Norway,NOR,0.423,99.6,2
Greece,GRC,1850,2,Finland,FIN,1.742,98.3,2
